"Year","Gender","Class","Name","Mark","Event","State"
1981,"Boys","C","Robb Schnitzler      Battle Creek          ","11.17","100m","Nebraska"
1981,"Boys","C","Mark Friehe       Culbertson                 ","1:57.22","800m","Nebraska"
1981,"Boys","C","Pat Poehling       Fremont Bergan      ","4:28.09","1600m","Nebraska"
1981,"Boys","C","Joe Gillett       Logan View           ","6-08","High Jump","Nebraska"
1981,"Boys","C","Mike Erickson      Wausa                    ","14-08","Pole Vault","Nebraska"
1981,"Boys","C","Mike Marvin        Bloomfield               ","13-00","Pole Vault","Nebraska"
1982,"Boys","C","Robb Schnitzler     Battle Creek           ","10.97","100m","Nebraska"
1982,"Boys","C","Gregg Larson        Malcolm                  ","1:56.61","800m","Nebraska"
1982,"Boys","C","Dale Mackel         Pope John             ","4:21.75","1600m","Nebraska"
1982,"Boys","C","Kelly Beckler     Grant                    ","6-08.25","High Jump","Nebraska"
1982,"Boys","C","Gary Peterson     Ansley                    ","6-04","High Jump","Nebraska"
1982,"Boys","C","Phil Polen        Bennington                ","6-02","High Jump","Nebraska"
1982,"Boys","C","Andy Bauman       Imperial                 ","14-06","Pole Vault","Nebraska"
1982,"Boys","C","Brian Janzen      Henderson                ","12-10","Pole Vault","Nebraska"
1983,"Boys","C","Brent Shott          Palmyra            ","11.31","100m","Nebraska"
1983,"Boys","C","Greg Larson        Malcolm            ","1:56.70","800m","Nebraska"
1983,"Boys","C","Carlos Saucedo       Morrill           ","4:31.88","1600m","Nebraska"
1983,"Boys","C","Dave Belina        Howells              ","6-03","High Jump","Nebraska"
1983,"Boys","C","Brian Janzen       Henderson            ","13-00","Pole Vault","Nebraska"
1983,"Boys","C","Craig Moline       Mead                 ","12-06","Pole Vault","Nebraska"
1984,"Boys","C","Shawn Mohrman      Bridgeport           ","11.15","100m","Nebraska"
1984,"Boys","C","Ron Barnes          Omaha Flanagan      ","1:57.75","800m","Nebraska"
1984,"Boys","C","Stacy Priebe       Gibbon              ","4:31.08","1600m","Nebraska"
1984,"Boys","C","Paul Barnes       Bennington           ","6-04","High Jump","Nebraska"
1984,"Boys","C","John Vandenberg   East Butler          ","6-01","High Jump","Nebraska"
1984,"Boys","C","Bryan Seibel      Henderson            ","13-04","Pole Vault","Nebraska"
1984,"Boys","C","Steve Rafert      Stromsburg           ","12-06","Pole Vault","Nebraska"
1984,"Boys","C","Rick Oliver       Shelton              ","12-06","Pole Vault","Nebraska"
1985,"Boys","C","Cary Spieker         Neligh               ","11.04","100m","Nebraska"
1985,"Boys","C","Dave Bell            Centura            ","1:56.49","800m","Nebraska"
1985,"Boys","C","Steve Heffernan      Kearney Catholic    ","4:21.86","1600m","Nebraska"
1985,"Boys","C","Joel McDowell      Centura              ","6-07","High Jump","Nebraska"
1985,"Boys","C","Dale Buresh          Fremont Bergan   ","12-10","Pole Vault","Nebraska"
1986,"Boys","C","Tony Schirmer        Ravenna               ","11.23","100m","Nebraska"
1986,"Boys","C","Steve Heffernan    Kearney Catholic     ","1:57.37","800m","Nebraska"
1986,"Boys","C","Steve Heffernan      Kearney Catholic     ","4:25.47","1600m","Nebraska"
1986,"Boys","C","Luis Vega        Henderson              ","6-06","High Jump","Nebraska"
1986,"Boys","C","Paul Hanks       Hemingford             ","6-04","High Jump","Nebraska"
1986,"Boys","C","Mark Taylor      David City             ","6-04","High Jump","Nebraska"
1986,"Boys","C","Rich Oliver          Shelton          ","13-08","Pole Vault","Nebraska"
1987,"Boys","C","John Satchell        Omaha Flanagan          ","11.40","100m","Nebraska"
1987,"Boys","C","Randy Eckman        Bloomfield              ","1:57.49","800m","Nebraska"
1987,"Boys","C","Randy Eckmann        Bloomfield             ","4:26.05","1600m","Nebraska"
1987,"Boys","C","Branden Leffler    Grant                     ","6-04","High Jump","Nebraska"
1987,"Boys","C","Todd Uhlir        Battle Creek     ","13-10","Pole Vault","Nebraska"
1987,"Boys","C","Tom Hansen        Centennial       ","13-00","Pole Vault","Nebraska"
1988,"Boys","C","Brian McIntyre          Omaha Flanagan           ","11.33","100m","Nebraska"
1988,"Boys","C","Greg Keller           Harvard                 ","1:58.63","800m","Nebraska"
1988,"Boys","C","Greg Keller             Harvard                 ","4:31.10","1600m","Nebraska"
1988,"Boys","C","Shawn Hoatson         Sutherland                ","6-08","High Jump","Nebraska"
1988,"Boys","C","Tom Hansen            Centennial              ","14-08.25","Pole Vault","Nebraska"
1989,"Boys","C","George Beckwith         Omaha Flanagan          ","11.20","100m","Nebraska"
1989,"Boys","C","John Reiners         Republican Valley       ","1:56.69","800m","Nebraska"
1989,"Boys","C","Mark Canfield           Lincoln Christian      ","4:27.87","1600m","Nebraska"
1989,"Boys","C","Troy Anderson        Oakland-Craig             ","6-05","High Jump","Nebraska"
1989,"Boys","C","Kevin Gierhan      Centennial       ","14-04","Pole Vault","Nebraska"
1980,"Boys","D","Bart Woodward     Overton           ","11.3","100m","Nebraska"
1980,"Boys","D","Mark Perlinger    Paxton                   ","1:58.2","800m","Nebraska"
1980,"Boys","D","Kim Jorges         Elwood               ","4:29.3","1600m","Nebraska"
1980,"Boys","D","Steve Derr        Lyman               ","6-06","High Jump","Nebraska"
1980,"Boys","D","Gary Jensen          Wilcox            ","12-10","Pole Vault","Nebraska"
1980,"Boys","D","Kevin Robertson      Arthur            ","12-00","Pole Vault","Nebraska"
1981,"Boys","D","Scott Wittke         Byron      ","11.27","100m","Nebraska"
1981,"Boys","D","Mark Perlinger    Paxton             ","1:57.33","800m","Nebraska"
1981,"Boys","D","Mark Perlinger     Paxton              ","4:34.57","1600m","Nebraska"
1981,"Boys","D","Steve Derr        Lyman                  ","6-08","High Jump","Nebraska"
1981,"Boys","D","Brian Foote      Winside         ","12-06","Pole Vault","Nebraska"
1981,"Boys","D","Jeff Ulmer       Naper           ","12-06","Pole Vault","Nebraska"
1981,"Boys","D","Rick Johnson     Beaver Valley   ","12-06","Pole Vault","Nebraska"
1982,"Boys","D","Eric Sorneson        Taylor               ","11.13","100m","Nebraska"
1982,"Boys","D","Mark Perlinger      Paxton                   ","2:00.22","800m","Nebraska"
1982,"Boys","D","Lyndon Vogt          Naper               ","4:36.70","1600m","Nebraska"
1982,"Boys","D","Pat Oberding      Falls City SH              ","6-04","High Jump","Nebraska"
1982,"Boys","D","Byron Kalin          Coleridge          ","13-02","Pole Vault","Nebraska"
1983,"Boys","D","John Hawkins       Winside        ","11.40","100m","Nebraska"
1983,"Boys","D","Juha Joutsenlahti   Orleans             ","1:58.54","800m","Nebraska"
1983,"Boys","D","Juha Joutsenlahti   Orleans                  ","4:23.75","1600m","Nebraska"
1983,"Boys","D","Bruce Kelley        Beaver Valley              ","6-05","High Jump","Nebraska"
1983,"Boys","D","Joe Macke         Wilcox                    ","11-10","Pole Vault","Nebraska"
1983,"Boys","D","Ritch Horne        Exeter        ","11-10","Pole Vault","Nebraska"
1984,"Boys","D","Jacques Davison         Naper                   ","11.13","100m","Nebraska"
1984,"Boys","D","Bob Veik           Petersburg              ","1:58.69","800m","Nebraska"
1984,"Boys","D","Tim Hoffman             Exeter                 ","4:30.53","1600m","Nebraska"
1984,"Boys","D","Dale Henry       Maywood                   ","6-02","High Jump","Nebraska"
1984,"Boys","D","Les Cates        Giltner                   ","6-00","High Jump","Nebraska"
1984,"Boys","D","Bruce Ostrander   Paxton           ","13-00","Pole Vault","Nebraska"
1984,"Boys","D","Andy Dake         Orleans          ","11-06","Pole Vault","Nebraska"
1985,"Boys","D","Lynn Menke              Marquette               ","11.18","100m","Nebraska"
1985,"Boys","D","Bob Veik            Petersburg               ","1:58.40","800m","Nebraska"
1985,"Boys","D","Jason Lauby             Lexington St. Ann      ","4:31.65","1600m","Nebraska"
1985,"Boys","D","Scott Nicholson   Lebanon Beaver Valley      ","6-04","High Jump","Nebraska"
1985,"Boys","D","Les Cates         Giltner                    ","6-02","High Jump","Nebraska"
1985,"Boys","D","Bruce Ostrander    Paxton            ","14-00","Pole Vault","Nebraska"
1986,"Boys","D","Rocky Owens          Maywood             ","11.41","100m","Nebraska"
1986,"Boys","D","John Konken          Niobrara                ","1:59.30","800m","Nebraska"
1986,"Boys","D","Svail Bjorgvinsson   Nelson             ","4:32.69","1600m","Nebraska"
1986,"Boys","D","Matt Bridges       Bruning                   ","6-03","High Jump","Nebraska"
1986,"Boys","D","Rocky Owens        Maywood                   ","6-00","High Jump","Nebraska"
1986,"Boys","D","Doug Holtzen        Davenport           ","12-10","Pole Vault","Nebraska"
1987,"Boys","D","Mark Engleman           Arnold                  ","11.74","100m","Nebraska"
1987,"Boys","D","Shawn Sterling      Lewellen                ","2:00.93","800m","Nebraska"
1987,"Boys","D","Darcy Burghardt         Clay Center            ","4:35.21","1600m","Nebraska"
1987,"Boys","D","Pat Glunz         Wheatland                 ","6-04","High Jump","Nebraska"
1987,"Boys","D","Mark Blum         Spalding Academy          ","6-02","High Jump","Nebraska"
1987,"Boys","D","Tony Berlis         Brule             ","12-10","Pole Vault","Nebraska"
1988,"Boys","D","Bruce Canterberry    Clay Center             ","11.03","100m","Nebraska"
1988,"Boys","D","Pat Mahoney         Spalding Academy        ","1:59.91","800m","Nebraska"
1988,"Boys","D","Corey Palmer         Springview             ","4:40.39","1600m","Nebraska"
1988,"Boys","D","Derek Andrews       Wauneta                   ","6-05","High Jump","Nebraska"
1988,"Boys","D","Brian Pollard      Clarks             ","13-00","Pole Vault","Nebraska"
1989,"Boys","D","Brad Lassen          Elba                ","11.65","100m","Nebraska"
1989,"Boys","D","Jason Coorts      Adams               ","1:57.30","800m","Nebraska"
1989,"Boys","D","Cory Palmer          Keya Paha          ","4:31.76","1600m","Nebraska"
1989,"Boys","D","Klay Kluver       Clay Center           ","6-06","High Jump","Nebraska"
1989,"Boys","D","Don Bantam          Orleans             ","12-02","Pole Vault","Nebraska"
2011,"Girls","a",NA,"5' 7""","High Jump","Nebraska"
2011,"Girls","a",NA,"11' 4""","Pole Vault","Nebraska"
2011,"Girls","a",NA,"2:16.320","800m","Nebraska"
2011,"Girls","a",NA,"11.892","100m","Nebraska"
2011,"Girls","a",NA,"5:10.499","1600m","Nebraska"
2011,"Girls","b",NA,"5' 5""","High Jump","Nebraska"
2011,"Girls","b",NA,"11' 4""","Pole Vault","Nebraska"
2011,"Girls","b",NA,"2:15.335","800m","Nebraska"
2011,"Girls","b",NA,"12.350","100m","Nebraska"
2011,"Girls","b",NA,"4:50.055","1600m","Nebraska"
2011,"Girls","c",NA,"5' 5""","High Jump","Nebraska"
2011,"Girls","c",NA,"11' 6-1/4""","Pole Vault","Nebraska"
2011,"Girls","c",NA,"2:17.155","800m","Nebraska"
2011,"Girls","c",NA,"12.635","100m","Nebraska"
2011,"Girls","c",NA,"5:15.227","1600m","Nebraska"
2011,"Girls","d",NA,"5' 4""","High Jump","Nebraska"
2011,"Girls","d",NA,"10' 10""","Pole Vault","Nebraska"
2011,"Girls","d",NA,"2:19.731","800m","Nebraska"
2011,"Girls","d",NA,"12.408","100m","Nebraska"
2011,"Girls","d",NA,"5:20.348","1600m","Nebraska"
2011,"Boys","a",NA,"6' 6""","High Jump","Nebraska"
2011,"Boys","a",NA,"15' 8-1/2""","Pole Vault","Nebraska"
2011,"Boys","a",NA,"1:53.809","800m","Nebraska"
2011,"Boys","a",NA,"10.741","100m","Nebraska"
2011,"Boys","a",NA,"4:18.891","1600m","Nebraska"
2011,"Boys","b",NA,"6' 4""","High Jump","Nebraska"
2011,"Boys","b",NA,"15' 6""","Pole Vault","Nebraska"
2011,"Boys","b",NA,"1:56.047","800m","Nebraska"
2011,"Boys","b",NA,"10.766","100m","Nebraska"
2011,"Boys","b",NA,"4:25.848","1600m","Nebraska"
2011,"Boys","c",NA,"6' 4""","High Jump","Nebraska"
2011,"Boys","c",NA,"14' 2""","Pole Vault","Nebraska"
2011,"Boys","c",NA,"1:57.025","800m","Nebraska"
2011,"Boys","c",NA,"10.852","100m","Nebraska"
2011,"Boys","c",NA,"4:27.721","1600m","Nebraska"
2011,"Boys","d",NA,"6' 3""","High Jump","Nebraska"
2011,"Boys","d",NA,"14' 9-1/2""","Pole Vault","Nebraska"
2011,"Boys","d",NA,"2:01.032","800m","Nebraska"
2011,"Boys","d",NA,"11.235","100m","Nebraska"
2011,"Boys","d",NA,"4:35.619","1600m","Nebraska"
2010,"Girls","a",NA,"5' 5""","High Jump","Nebraska"
2010,"Girls","a",NA,"12' 0-1/4""","Pole Vault","Nebraska"
2010,"Girls","a",NA,"2:15.225","800m","Nebraska"
2010,"Girls","a",NA,"12.076","100m","Nebraska"
2010,"Girls","a",NA,"5:17.631","1600m","Nebraska"
2010,"Girls","b",NA,"5' 7""","High Jump","Nebraska"
2010,"Girls","b",NA,"11' 2""","Pole Vault","Nebraska"
2010,"Girls","b",NA,"2:14.943","800m","Nebraska"
2010,"Girls","b",NA,"12.222","100m","Nebraska"
2010,"Girls","b",NA,"5:07.726","1600m","Nebraska"
2010,"Girls","c",NA,"5' 4""","High Jump","Nebraska"
2010,"Girls","c",NA,"10' 4""","Pole Vault","Nebraska"
2010,"Girls","c",NA,"2:21.948","800m","Nebraska"
2010,"Girls","c",NA,"12.404","100m","Nebraska"
2010,"Girls","c",NA,"5:24.104","1600m","Nebraska"
2010,"Girls","d",NA,"5' 3""","High Jump","Nebraska"
2010,"Girls","d",NA,"10' 6""","Pole Vault","Nebraska"
2010,"Girls","d",NA,"2:17.614","800m","Nebraska"
2010,"Girls","d",NA,"12.356","100m","Nebraska"
2010,"Girls","d",NA,"5:19.113","1600m","Nebraska"
2010,"Boys","a",NA,"7' 0""","High Jump","Nebraska"
2010,"Boys","a",NA,"15' 2""","Pole Vault","Nebraska"
2010,"Boys","a",NA,"1:58.075","800m","Nebraska"
2010,"Boys","a",NA,"10.759","100m","Nebraska"
2010,"Boys","a",NA,"4:23.066","1600m","Nebraska"
2010,"Boys","b",NA,"6' 8""","High Jump","Nebraska"
2010,"Boys","b",NA,"15' 2""","Pole Vault","Nebraska"
2010,"Boys","b",NA,"1:55.165","800m","Nebraska"
2010,"Boys","b",NA,"10.731","100m","Nebraska"
2010,"Boys","b",NA,"4:21.768","1600m","Nebraska"
2010,"Boys","c",NA,"6' 5""","High Jump","Nebraska"
2010,"Boys","c",NA,"13' 8""","Pole Vault","Nebraska"
2010,"Boys","c",NA,"1:56.279","800m","Nebraska"
2010,"Boys","c",NA,"10.823","100m","Nebraska"
2010,"Boys","c",NA,"4:29.813","1600m","Nebraska"
2010,"Boys","d",NA,"6' 6""","High Jump","Nebraska"
2010,"Boys","d",NA,"13' 2""","Pole Vault","Nebraska"
2010,"Boys","d",NA,"1:58.564","800m","Nebraska"
2010,"Boys","d",NA,"11.071","100m","Nebraska"
2010,"Boys","d",NA,"4:32.131","1600m","Nebraska"
2009,"Girls","a",NA,"5' 6""","High Jump","Nebraska"
2009,"Girls","a",NA,"11' 6""","Pole Vault","Nebraska"
2009,"Girls","a",NA,"2:17.110","800m","Nebraska"
2009,"Girls","a",NA,"12.181","100m","Nebraska"
2009,"Girls","a",NA,"5:10.665","1600m","Nebraska"
2009,"Girls","b",NA,"5' 7""","High Jump","Nebraska"
2009,"Girls","b",NA,"11' 6-1/4""","Pole Vault","Nebraska"
2009,"Girls","b",NA,"2:16.051","800m","Nebraska"
2009,"Girls","b",NA,"12.444","100m","Nebraska"
2009,"Girls","b",NA,"5:08.909","1600m","Nebraska"
2009,"Girls","c",NA,"5' 4""","High Jump","Nebraska"
2009,"Girls","c",NA,"10' 4""","Pole Vault","Nebraska"
2009,"Girls","c",NA,"2:15.154","800m","Nebraska"
2009,"Girls","c",NA,"12.856","100m","Nebraska"
2009,"Girls","c",NA,"5:21.133","1600m","Nebraska"
2009,"Girls","d",NA,"5' 3""","High Jump","Nebraska"
2009,"Girls","d",NA,"9' 6""","Pole Vault","Nebraska"
2009,"Girls","d",NA,"2:17.809","800m","Nebraska"
2009,"Girls","d",NA,"12.605","100m","Nebraska"
2009,"Girls","d",NA,"5:15.372","1600m","Nebraska"
2009,"Boys","a",NA,"6' 8""","High Jump","Nebraska"
2009,"Boys","a",NA,"15' 4""","Pole Vault","Nebraska"
2009,"Boys","a",NA,"1:55.361","800m","Nebraska"
2009,"Boys","a",NA,"10.831","100m","Nebraska"
2009,"Boys","a",NA,"4:21.096","1600m","Nebraska"
2009,"Boys","b",NA,"6' 8""","High Jump","Nebraska"
2009,"Boys","b",NA,"14' 8""","Pole Vault","Nebraska"
2009,"Boys","b",NA,"1:56.602","800m","Nebraska"
2009,"Boys","b",NA,"10.942","100m","Nebraska"
2009,"Boys","b",NA,"4:20.762","1600m","Nebraska"
2009,"Boys","c",NA,"6' 7""","High Jump","Nebraska"
2009,"Boys","c",NA,"14' 6""","Pole Vault","Nebraska"
2009,"Boys","c",NA,"1:59.419","800m","Nebraska"
2009,"Boys","c",NA,"10.943","100m","Nebraska"
2009,"Boys","c",NA,"4:34.142","1600m","Nebraska"
2009,"Boys","d",NA,"6' 5""","High Jump","Nebraska"
2009,"Boys","d",NA,"13' 2""","Pole Vault","Nebraska"
2009,"Boys","d",NA,"1:58.147","800m","Nebraska"
2009,"Boys","d",NA,"11.107","100m","Nebraska"
2009,"Boys","d",NA,"4:35.161","1600m","Nebraska"
2008,"Girls","a",NA,"5' 7""","High Jump","Nebraska"
2008,"Girls","a",NA,"11' 4-1/4""","Pole Vault","Nebraska"
2008,"Girls","a",NA,"2:14.15","800m","Nebraska"
2008,"Girls","a",NA,"12.33","100m","Nebraska"
2008,"Girls","a",NA,"4:58.49","1600m","Nebraska"
2008,"Girls","b",NA,"5' 8""","High Jump","Nebraska"
2008,"Girls","b",NA,"10' 10""","Pole Vault","Nebraska"
2008,"Girls","b",NA,"2:16.02","800m","Nebraska"
2008,"Girls","b",NA,"12.24","100m","Nebraska"
2008,"Girls","b",NA,"5:09.70","1600m","Nebraska"
2008,"Girls","c",NA,"5' 4""","High Jump","Nebraska"
2008,"Girls","c",NA,"10' 2""","Pole Vault","Nebraska"
2008,"Girls","c",NA,"2:15.97","800m","Nebraska"
2008,"Girls","c",NA,"12.35","100m","Nebraska"
2008,"Girls","c",NA,"5:20.39","1600m","Nebraska"
2008,"Girls","d",NA,"5' 5""","High Jump","Nebraska"
2008,"Girls","d",NA,"10' 0""","Pole Vault","Nebraska"
2008,"Girls","d",NA,"2:19.66","800m","Nebraska"
2008,"Girls","d",NA,"12.50","100m","Nebraska"
2008,"Girls","d",NA,"5:21.05","1600m","Nebraska"
2008,"Boys","a",NA,"6' 6""","High Jump","Nebraska"
2008,"Boys","a",NA,"16' 2""","Pole Vault","Nebraska"
2008,"Boys","a",NA,"1:54.73","800m","Nebraska"
2008,"Boys","a",NA,"10.67","100m","Nebraska"
2008,"Boys","a",NA,"4:24.79","1600m","Nebraska"
2008,"Boys","b",NA,"6' 7""","High Jump","Nebraska"
2008,"Boys","b",NA,"14' 8""","Pole Vault","Nebraska"
2008,"Boys","b",NA,"1:55.62","800m","Nebraska"
2008,"Boys","b",NA,"10.90","100m","Nebraska"
2008,"Boys","b",NA,"4:27.39","1600m","Nebraska"
2008,"Boys","c",NA,"6' 6""","High Jump","Nebraska"
2008,"Boys","c",NA,"14' 6""","Pole Vault","Nebraska"
2008,"Boys","c",NA,"1:57.32","800m","Nebraska"
2008,"Boys","c",NA,"11.34","100m","Nebraska"
2008,"Boys","c",NA,"4:33.23","1600m","Nebraska"
2008,"Boys","d",NA,"6' 4""","High Jump","Nebraska"
2008,"Boys","d",NA,"13' 8""","Pole Vault","Nebraska"
2008,"Boys","d",NA,"1:58.96","800m","Nebraska"
2008,"Boys","d",NA,"11.26","100m","Nebraska"
2008,"Boys","d",NA,"4:37.60","1600m","Nebraska"
2007,"Girls","a",NA,"5' 4""","High Jump","Nebraska"
2007,"Girls","a",NA,"12' 0""","Pole Vault","Nebraska"
2007,"Girls","a",NA,"2:15.074","800m","Nebraska"
2007,"Girls","a",NA,"12.337","100m","Nebraska"
2007,"Girls","a",NA,"5:08.168","1600m","Nebraska"
2007,"Girls","b",NA,"5' 5""","High Jump","Nebraska"
2007,"Girls","b",NA,"11' 0""","Pole Vault","Nebraska"
2007,"Girls","b",NA,"2:21.558","800m","Nebraska"
2007,"Girls","b",NA,"12.360","100m","Nebraska"
2007,"Girls","b",NA,"5:18.735","1600m","Nebraska"
2007,"Girls","c",NA,"5' 5""","High Jump","Nebraska"
2007,"Girls","c",NA,"10' 4""","Pole Vault","Nebraska"
2007,"Girls","c",NA,"2:16.241","800m","Nebraska"
2007,"Girls","c",NA,"12.489","100m","Nebraska"
2007,"Girls","c",NA,"5:22.295","1600m","Nebraska"
2007,"Girls","d",NA,"5' 3""","High Jump","Nebraska"
2007,"Girls","d",NA,"10' 4""","Pole Vault","Nebraska"
2007,"Girls","d",NA,"2:20.250","800m","Nebraska"
2007,"Girls","d",NA,"12.692","100m","Nebraska"
2007,"Girls","d",NA,"5:15.139","1600m","Nebraska"
2007,"Boys","a",NA,"7' 4""","High Jump","Nebraska"
2007,"Boys","a",NA,"15' 2""","Pole Vault","Nebraska"
2007,"Boys","a",NA,"1:55.534","800m","Nebraska"
2007,"Boys","a",NA,"10.779","100m","Nebraska"
2007,"Boys","a",NA,"4:18.836","1600m","Nebraska"
2007,"Boys","b",NA,"7' 0""","High Jump","Nebraska"
2007,"Boys","b",NA,"14' 10""","Pole Vault","Nebraska"
2007,"Boys","b",NA,"1:56.607","800m","Nebraska"
2007,"Boys","b",NA,"10.682","100m","Nebraska"
2007,"Boys","b",NA,"4:25.637","1600m","Nebraska"
2007,"Boys","c",NA,"6' 5""","High Jump","Nebraska"
2007,"Boys","c",NA,"13' 10""","Pole Vault","Nebraska"
2007,"Boys","c",NA,"1:54.285","800m","Nebraska"
2007,"Boys","c",NA,"11.149","100m","Nebraska"
2007,"Boys","c",NA,"4:32.227","1600m","Nebraska"
2007,"Boys","d",NA,"6' 4""","High Jump","Nebraska"
2007,"Boys","d",NA,"13' 2""","Pole Vault","Nebraska"
2007,"Boys","d",NA,"1:59.803","800m","Nebraska"
2007,"Boys","d",NA,"11.337","100m","Nebraska"
2007,"Boys","d",NA,"4:36.220","1600m","Nebraska"
2006,"Girls","a",NA,"5' 6""","High Jump","Nebraska"
2006,"Girls","a",NA,"11' 8""","Pole Vault","Nebraska"
2006,"Girls","a",NA,"2:17.319","800m","Nebraska"
2006,"Girls","a",NA,"12.589","100m","Nebraska"
2006,"Girls","a",NA,"5:06.641","1600m","Nebraska"
2006,"Girls","b",NA,"5' 4""","High Jump","Nebraska"
2006,"Girls","b",NA,"11' 10""","Pole Vault","Nebraska"
2006,"Girls","b",NA,"2:17.862","800m","Nebraska"
2006,"Girls","b",NA,"12.628","100m","Nebraska"
2006,"Girls","b",NA,"5:11.947","1600m","Nebraska"
2006,"Girls","c",NA,"5' 9""","High Jump","Nebraska"
2006,"Girls","c",NA,"10' 10""","Pole Vault","Nebraska"
2006,"Girls","c",NA,"2:20.102","800m","Nebraska"
2006,"Girls","c",NA,"12.220","100m","Nebraska"
2006,"Girls","c",NA,"5:20.247","1600m","Nebraska"
2006,"Girls","d",NA,"5' 3""","High Jump","Nebraska"
2006,"Girls","d",NA,"10' 2""","Pole Vault","Nebraska"
2006,"Girls","d",NA,"2:20.377","800m","Nebraska"
2006,"Girls","d",NA,"12.871","100m","Nebraska"
2006,"Girls","d",NA,"5:09.619","1600m","Nebraska"
2006,"Boys","a",NA,"6' 11""","High Jump","Nebraska"
2006,"Boys","a",NA,"14' 6""","Pole Vault","Nebraska"
2006,"Boys","a",NA,"1:53.809","800m","Nebraska"
2006,"Boys","a",NA,"10.965","100m","Nebraska"
2006,"Boys","a",NA,"4:23.681","1600m","Nebraska"
2006,"Boys","b",NA,"6' 11""","High Jump","Nebraska"
2006,"Boys","b",NA,"16' 0-1/4""","Pole Vault","Nebraska"
2006,"Boys","b",NA,"1:55.378","800m","Nebraska"
2006,"Boys","b",NA,"11.013","100m","Nebraska"
2006,"Boys","b",NA,"4:23.491","1600m","Nebraska"
2006,"Boys","c",NA,"6' 7""","High Jump","Nebraska"
2006,"Boys","c",NA,"14' 8""","Pole Vault","Nebraska"
2006,"Boys","c",NA,"1:56.333","800m","Nebraska"
2006,"Boys","c",NA,"11.360","100m","Nebraska"
2006,"Boys","c",NA,"4:31.530","1600m","Nebraska"
2006,"Boys","d",NA,"6' 4""","High Jump","Nebraska"
2006,"Boys","d",NA,"13' 8""","Pole Vault","Nebraska"
2006,"Boys","d",NA,"1:59.259","800m","Nebraska"
2006,"Boys","d",NA,"11.454","100m","Nebraska"
2006,"Boys","d",NA,"4:33.866","1600m","Nebraska"
2005,"Girls","a",NA,"5' 8""","High Jump","Nebraska"
2005,"Girls","a",NA,"10' 8""","Pole Vault","Nebraska"
2005,"Girls","a",NA,"2:15.917","800m","Nebraska"
2005,"Girls","a",NA,"12.140","100m","Nebraska"
2005,"Girls","a",NA,"5:15.226","1600m","Nebraska"
2005,"Girls","b",NA,"5' 5""","High Jump","Nebraska"
2005,"Girls","b",NA,"11' 6-1/4""","Pole Vault","Nebraska"
2005,"Girls","b",NA,"2:19.437","800m","Nebraska"
2005,"Girls","b",NA,"12.061","100m","Nebraska"
2005,"Girls","b",NA,"5:17.885","1600m","Nebraska"
2005,"Girls","c",NA,"5' 5""","High Jump","Nebraska"
2005,"Girls","c",NA,"11' 0""","Pole Vault","Nebraska"
2005,"Girls","c",NA,"2:22.156","800m","Nebraska"
2005,"Girls","c",NA,"11.889","100m","Nebraska"
2005,"Girls","c",NA,"5:17.165","1600m","Nebraska"
2005,"Girls","d",NA,"5' 4""","High Jump","Nebraska"
2005,"Girls","d",NA,"9' 10""","Pole Vault","Nebraska"
2005,"Girls","d",NA,"2:24.411","800m","Nebraska"
2005,"Girls","d",NA,"12.701","100m","Nebraska"
2005,"Girls","d",NA,"5:26.461","1600m","Nebraska"
2005,"Boys","a",NA,"6' 8""","High Jump","Nebraska"
2005,"Boys","a",NA,"14' 0""","Pole Vault","Nebraska"
2005,"Boys","a",NA,"1:54.165","800m","Nebraska"
2005,"Boys","a",NA,"10.733","100m","Nebraska"
2005,"Boys","a",NA,"4:21.012","1600m","Nebraska"
2005,"Boys","b",NA,"6' 8""","High Jump","Nebraska"
2005,"Boys","b",NA,"16' 0""","Pole Vault","Nebraska"
2005,"Boys","b",NA,"1:57.653","800m","Nebraska"
2005,"Boys","b",NA,"10.992","100m","Nebraska"
2005,"Boys","b",NA,"4:29.014","1600m","Nebraska"
2005,"Boys","c",NA,"6' 7""","High Jump","Nebraska"
2005,"Boys","c",NA,"14' 6""","Pole Vault","Nebraska"
2005,"Boys","c",NA,"1:59.214","800m","Nebraska"
2005,"Boys","c",NA,"11.190","100m","Nebraska"
2005,"Boys","c",NA,"4:28.344","1600m","Nebraska"
2005,"Boys","d",NA,"6' 5""","High Jump","Nebraska"
2005,"Boys","d",NA,"12' 6""","Pole Vault","Nebraska"
2005,"Boys","d",NA,"1:58.197","800m","Nebraska"
2005,"Boys","d",NA,"11.206","100m","Nebraska"
2005,"Boys","d",NA,"4:32.756","1600m","Nebraska"
2004,"Girls","a",NA,"5' 7""","High Jump","Nebraska"
2004,"Girls","a",NA,"10' 10""","Pole Vault","Nebraska"
2004,"Girls","a",NA,"2:16.400","800m","Nebraska"
2004,"Girls","a",NA,"12.402","100m","Nebraska"
2004,"Girls","a",NA,"5:02.843","1600m","Nebraska"
2004,"Girls","b",NA,"5' 5""","High Jump","Nebraska"
2004,"Girls","b",NA,"12' 4""","Pole Vault","Nebraska"
2004,"Girls","b",NA,"2:16.294","800m","Nebraska"
2004,"Girls","b",NA,"12.071","100m","Nebraska"
2004,"Girls","b",NA,"5:13.944","1600m","Nebraska"
2004,"Girls","c",NA,"5' 5""","High Jump","Nebraska"
